Source,Date,Hour,Count
P2 Phone,2022-04-01,14,52
P2 Phone,2022-04-01,14,280
P2 Phone,2022-04-01,15,32
P2’s Apple Watch,2022-04-01,14,95
P2’s Apple Watch,2022-04-01,14,105
P2’s Apple Watch,2022-04-01,14,109
P2’s Apple Watch,2022-04-01,14,110
P2’s Apple Watch,2022-04-01,14,110
P2’s Apple Watch,2022-04-01,14,94
P2’s Apple Watch,2022-04-01,14,20
P2’s Apple Watch,2022-04-01,14,37
P2’s Apple Watch,2022-04-01,14,51
P2’s Apple Watch,2022-04-01,14,34
P2’s Apple Watch,2022-04-01,14,55
P2’s Apple Watch,2022-04-01,15,27
P2’s Apple Watch,2022-04-01,15,25
P2’s Apple Watch,2022-04-01,15,153
P2’s Apple Watch,2022-04-01,15,12
P2 Phone,2022-04-01,16,51
P2 Phone,2022-04-01,16,48
P2 Phone,2022-04-01,16,12
P2 Phone,2022-04-01,16,87
P2’s Apple Watch,2022-04-01,16,47
P2’s Apple Watch,2022-04-01,16,50
P2 Phone,2022-04-01,16,19
P2’s Apple Watch,2022-04-01,16,18
P2’s Apple Watch,2022-04-01,16,105
P2’s Apple Watch,2022-04-01,16,38
P2 Phone,2022-04-01,17,18
P2’s Apple Watch,2022-04-01,17,20
P2 Phone,2022-04-01,17,98
P2 Phone,2022-04-01,18,56
P2’s Apple Watch,2022-04-01,17,30
P2’s Apple Watch,2022-04-01,17,34
P2’s Apple Watch,2022-04-01,17,6
P2’s Apple Watch,2022-04-01,18,10
P2 Phone,2022-04-01,18,22
P2’s Apple Watch,2022-04-01,18,32
P2’s Apple Watch,2022-04-01,18,24
P2’s Apple Watch,2022-04-01,18,29
P2’s Apple Watch,2022-04-01,18,4
P2’s Apple Watch,2022-04-01,18,7
P2’s Apple Watch,2022-04-01,18,12
P2’s Apple Watch,2022-04-01,18,29
P2’s Apple Watch,2022-04-01,18,24
P2’s Apple Watch,2022-04-01,18,20
P2’s Apple Watch,2022-04-01,18,19
P2 Phone,2022-04-01,18,27
P2 Phone,2022-04-01,18,24
P2’s Apple Watch,2022-04-01,18,42
P2’s Apple Watch,2022-04-01,18,15
P2 Phone,2022-04-01,19,16
P2’s Apple Watch,2022-04-01,19,17
P2 Phone,2022-04-01,19,43
P2’s Apple Watch,2022-04-01,19,7
P2’s Apple Watch,2022-04-01,20,23
P2 Phone,2022-04-01,20,140
P2 Phone,2022-04-01,20,11
P2 Phone,2022-04-01,21,42
P2’s Apple Watch,2022-04-01,20,53
P2’s Apple Watch,2022-04-01,20,44
P2’s Apple Watch,2022-04-01,20,22
P2’s Apple Watch,2022-04-01,20,31
P2’s Apple Watch,2022-04-01,21,21
P2’s Apple Watch,2022-04-01,21,4
P2 Phone,2022-04-01,21,73
P2 Phone,2022-04-02,05,30
P2’s Apple Watch,2022-04-01,21,21
P2’s Apple Watch,2022-04-01,21,33
P2’s Apple Watch,2022-04-01,21,5
P2’s Apple Watch,2022-04-01,21,33
P2’s Apple Watch,2022-04-01,22,10
P2’s Apple Watch,2022-04-01,22,20
P2 Phone,2022-04-02,05,458
P2’s Apple Watch,2022-04-02,05,10
P2’s Apple Watch,2022-04-02,05,1
P2’s Apple Watch,2022-04-02,05,18
P2’s Apple Watch,2022-04-02,05,126
P2’s Apple Watch,2022-04-02,05,8
P2’s Apple Watch,2022-04-02,05,94
P2’s Apple Watch,2022-04-02,05,89
P2’s Apple Watch,2022-04-02,05,103
P2’s Apple Watch,2022-04-02,05,107
P2’s Apple Watch,2022-04-02,05,77
P2’s Apple Watch,2022-04-02,05,28
P2 Phone,2022-04-02,05,118
P2 Phone,2022-04-02,06,9
P2’s Apple Watch,2022-04-02,06,13
P2 Phone,2022-04-02,07,16
P2’s Apple Watch,2022-04-02,08,8
P2’s Apple Watch,2022-04-02,08,16
P2 Phone,2022-04-02,10,23
P2’s Apple Watch,2022-04-02,10,29
P2 Phone,2022-04-02,12,549
P2 Phone,2022-04-02,12,33
P2’s Apple Watch,2022-04-02,12,4
P2’s Apple Watch,2022-04-02,12,22
P2’s Apple Watch,2022-04-02,12,106
P2’s Apple Watch,2022-04-02,12,107
P2’s Apple Watch,2022-04-02,12,109
P2’s Apple Watch,2022-04-02,12,81
P2’s Apple Watch,2022-04-02,12,88
P2’s Apple Watch,2022-04-02,12,12
P2’s Apple Watch,2022-04-02,12,11
P2’s Apple Watch,2022-04-02,12,6
P2’s Apple Watch,2022-04-02,12,37
P2’s Apple Watch,2022-04-02,12,38
P2’s Apple Watch,2022-04-02,12,25
P2’s Apple Watch,2022-04-02,12,1
P2 Phone,2022-04-02,13,23
P2’s Apple Watch,2022-04-02,13,8
P2’s Apple Watch,2022-04-02,13,8
P2’s Apple Watch,2022-04-02,13,28
P2’s Apple Watch,2022-04-02,13,16
P2’s Apple Watch,2022-04-02,13,16
P2 Phone,2022-04-02,14,34
P2’s Apple Watch,2022-04-02,14,24
P2’s Apple Watch,2022-04-02,14,4
P2’s Apple Watch,2022-04-02,14,26
P2’s Apple Watch,2022-04-02,14,36
P2’s Apple Watch,2022-04-02,14,14
P2’s Apple Watch,2022-04-02,14,16
P2’s Apple Watch,2022-04-02,14,11
P2 Phone,2022-04-02,15,66
P2’s Apple Watch,2022-04-02,15,29
P2’s Apple Watch,2022-04-02,15,14
P2’s Apple Watch,2022-04-02,15,8
P2’s Apple Watch,2022-04-02,15,15
P2’s Apple Watch,2022-04-02,15,8
P2’s Apple Watch,2022-04-02,15,24
P2 Phone,2022-04-02,16,185
P2 Phone,2022-04-02,16,958
P2 Phone,2022-04-02,16,1026
P2 Phone,2022-04-02,16,1040
P2’s Apple Watch,2022-04-02,16,36
P2’s Apple Watch,2022-04-02,16,52
P2’s Apple Watch,2022-04-02,16,33
P2’s Apple Watch,2022-04-02,16,27
P2’s Apple Watch,2022-04-02,16,87
P2’s Apple Watch,2022-04-02,16,91
P2’s Apple Watch,2022-04-02,16,26
P2’s Apple Watch,2022-04-02,16,97
P2’s Apple Watch,2022-04-02,16,79
P2’s Apple Watch,2022-04-02,16,950
P2’s Apple Watch,2022-04-02,16,40
P2’s Apple Watch,2022-04-02,16,1028
P2’s Apple Watch,2022-04-02,16,1015
P2’s Apple Watch,2022-04-02,16,99
P2’s Apple Watch,2022-04-02,16,102
P2’s Apple Watch,2022-04-02,16,103
P2’s Apple Watch,2022-04-02,16,40
P2 Phone,2022-04-02,16,786
P2 Phone,2022-04-02,17,728
P2 Phone,2022-04-02,17,961
P2’s Apple Watch,2022-04-02,17,676
P2’s Apple Watch,2022-04-02,17,73
P2’s Apple Watch,2022-04-02,17,91
P2’s Apple Watch,2022-04-02,17,98
P2’s Apple Watch,2022-04-02,17,89
P2’s Apple Watch,2022-04-02,17,59
P2’s Apple Watch,2022-04-02,17,896
P2’s Apple Watch,2022-04-02,17,78
P2’s Apple Watch,2022-04-02,17,59
P2 Phone,2022-04-02,17,566
P2’s Apple Watch,2022-04-02,17,100
P2’s Apple Watch,2022-04-02,17,42
P2’s Apple Watch,2022-04-02,17,79
P2’s Apple Watch,2022-04-02,17,10
P2’s Apple Watch,2022-04-02,17,30
P2’s Apple Watch,2022-04-02,17,18
P2 Phone,2022-04-02,17,17
P2’s Apple Watch,2022-04-02,17,8
P2’s Apple Watch,2022-04-02,17,8
P2 Phone,2022-04-02,17,48
P2’s Apple Watch,2022-04-02,17,22
P2’s Apple Watch,2022-04-02,17,30
P2’s Apple Watch,2022-04-02,17,16
P2’s Apple Watch,2022-04-02,18,8
P2’s Apple Watch,2022-04-02,18,2
P2’s Apple Watch,2022-04-02,18,2
P2’s Apple Watch,2022-04-02,18,2
P2 Phone,2022-04-02,18,12
P2’s Apple Watch,2022-04-02,18,8
P2 Phone,2022-04-02,19,102
P2’s Apple Watch,2022-04-02,19,4
P2’s Apple Watch,2022-04-02,19,8
P2’s Apple Watch,2022-04-02,19,20
P2’s Apple Watch,2022-04-02,19,11
P2’s Apple Watch,2022-04-02,19,27
P2’s Apple Watch,2022-04-02,19,79
P2’s Apple Watch,2022-04-02,19,17
P2 Phone,2022-04-02,19,22
P2 Phone,2022-04-02,19,35
P2’s Apple Watch,2022-04-02,19,83
P2 Phone,2022-04-02,22,67
P2 Phone,2022-04-03,07,15
P2 Phone,2022-04-03,07,23
P2 Phone,2022-04-03,07,34
P2 Phone,2022-04-03,08,21
P2 Phone,2022-04-03,08,15
P2 Phone,2022-04-03,08,44
P2 Phone,2022-04-03,08,35
P2 Phone,2022-04-03,10,49
P2 Phone,2022-04-03,10,39
P2’s Apple Watch,2022-04-02,22,43
P2’s Apple Watch,2022-04-02,22,16
P2’s Apple Watch,2022-04-03,10,405
P2 Phone,2022-04-03,10,4
P2 Phone,2022-04-03,11,152
P2 Phone,2022-04-03,11,26
P2 Phone,2022-04-03,11,600
P2’s Apple Watch,2022-04-03,10,51
P2’s Apple Watch,2022-04-03,11,41
P2’s Apple Watch,2022-04-03,11,3
P2’s Apple Watch,2022-04-03,11,27
P2’s Apple Watch,2022-04-03,11,19
P2’s Apple Watch,2022-04-03,11,30
P2’s Apple Watch,2022-04-03,11,16
P2’s Apple Watch,2022-04-03,11,29
P2’s Apple Watch,2022-04-03,11,618
P2’s Apple Watch,2022-04-03,11,14
P2 Phone,2022-04-03,11,298
P2 Phone,2022-04-03,11,529
P2 Phone,2022-04-03,11,386
P2’s Apple Watch,2022-04-03,11,301
P2’s Apple Watch,2022-04-03,11,91
P2’s Apple Watch,2022-04-03,11,73
P2’s Apple Watch,2022-04-03,11,70
P2’s Apple Watch,2022-04-03,11,9
P2’s Apple Watch,2022-04-03,11,76
P2’s Apple Watch,2022-04-03,11,99
P2’s Apple Watch,2022-04-03,11,80
P2’s Apple Watch,2022-04-03,11,52
P2’s Apple Watch,2022-04-03,11,56
P2’s Apple Watch,2022-04-03,11,31
P2’s Apple Watch,2022-04-03,11,19
P2’s Apple Watch,2022-04-03,11,54
P2’s Apple Watch,2022-04-03,11,44
P2’s Apple Watch,2022-04-03,11,63
P2’s Apple Watch,2022-04-03,11,23
P2 Phone,2022-04-03,12,117
P2 Phone,2022-04-03,12,380
P2 Phone,2022-04-03,12,775
P2’s Apple Watch,2022-04-03,11,113
P2’s Apple Watch,2022-04-03,12,61
P2’s Apple Watch,2022-04-03,12,67
P2’s Apple Watch,2022-04-03,12,30
P2’s Apple Watch,2022-04-03,12,31
P2’s Apple Watch,2022-04-03,12,33
P2’s Apple Watch,2022-04-03,12,85
P2’s Apple Watch,2022-04-03,12,94
P2’s Apple Watch,2022-04-03,12,26
P2 Phone,2022-04-03,12,80
P2 Phone,2022-04-03,12,650
P2 Phone,2022-04-03,12,46
P2’s Apple Watch,2022-04-03,12,65
P2’s Apple Watch,2022-04-03,12,106
P2’s Apple Watch,2022-04-03,12,107
P2’s Apple Watch,2022-04-03,12,94
P2’s Apple Watch,2022-04-03,12,108
P2’s Apple Watch,2022-04-03,12,105
P2’s Apple Watch,2022-04-03,12,93
P2’s Apple Watch,2022-04-03,12,24
P2’s Apple Watch,2022-04-03,12,25
P2’s Apple Watch,2022-04-03,12,46
P2’s Apple Watch,2022-04-03,12,101
P2’s Apple Watch,2022-04-03,12,97
P2’s Apple Watch,2022-04-03,12,102
P2’s Apple Watch,2022-04-03,12,63
P2’s Apple Watch,2022-04-03,12,103
P2’s Apple Watch,2022-04-03,12,68
P2’s Apple Watch,2022-04-03,12,103
P2’s Apple Watch,2022-04-03,12,39
P2’s Apple Watch,2022-04-03,12,31
P2’s Apple Watch,2022-04-03,12,43
P2’s Apple Watch,2022-04-03,13,28
P2 Phone,2022-04-03,13,336
P2 Phone,2022-04-03,13,312
P2’s Apple Watch,2022-04-03,13,54
P2’s Apple Watch,2022-04-03,13,81
P2’s Apple Watch,2022-04-03,13,100
P2’s Apple Watch,2022-04-03,13,35
P2’s Apple Watch,2022-04-03,13,38
P2’s Apple Watch,2022-04-03,13,8
P2’s Apple Watch,2022-04-03,13,104
P2’s Apple Watch,2022-04-03,13,98
P2’s Apple Watch,2022-04-03,13,76
P2’s Apple Watch,2022-04-03,13,15
P2 Phone,2022-04-03,15,77
P2’s Apple Watch,2022-04-03,13,13
P2’s Apple Watch,2022-04-03,13,22
P2’s Apple Watch,2022-04-03,15,53
P2’s Apple Watch,2022-04-03,16,15
P2 Phone,2022-04-03,17,28
P2 Phone,2022-04-03,17,28
P2’s Apple Watch,2022-04-03,16,23
P2’s Apple Watch,2022-04-03,17,19
P2 Phone,2022-04-03,18,86
P2 Phone,2022-04-03,18,58
P2’s Apple Watch,2022-04-03,18,62
P2’s Apple Watch,2022-04-03,18,47
P2’s Apple Watch,2022-04-03,18,18
P2’s Apple Watch,2022-04-03,18,23
P2’s Apple Watch,2022-04-03,19,66
P2’s Apple Watch,2022-04-03,19,16
P2’s Apple Watch,2022-04-03,19,2
P2’s Apple Watch,2022-04-03,19,6
P2 Phone,2022-04-03,20,32
P2’s Apple Watch,2022-04-03,20,54
P2 Phone,2022-04-03,21,37
P2’s Apple Watch,2022-04-03,21,64
P2’s Apple Watch,2022-04-03,21,7
P2’s Apple Watch,2022-04-03,21,12
P2’s Apple Watch,2022-04-03,21,16
P2 Phone,2022-04-03,21,531
P2’s Apple Watch,2022-04-03,21,487
P2’s Apple Watch,2022-04-03,22,86
P2 Phone,2022-04-03,22,187
P2 Phone,2022-04-03,22,52
P2 Phone,2022-04-03,22,592
P2 Phone,2022-04-03,22,328
P2 Phone,2022-04-03,22,13
P2’s Apple Watch,2022-04-03,22,150
P2’s Apple Watch,2022-04-03,22,32
P2’s Apple Watch,2022-04-03,22,9
P2’s Apple Watch,2022-04-03,22,37
P2’s Apple Watch,2022-04-03,22,19
P2’s Apple Watch,2022-04-03,22,21
P2’s Apple Watch,2022-04-03,22,10
P2’s Apple Watch,2022-04-03,22,38
P2’s Apple Watch,2022-04-03,22,54
P2’s Apple Watch,2022-04-03,22,31
P2’s Apple Watch,2022-04-03,22,103
P2’s Apple Watch,2022-04-03,22,63
P2’s Apple Watch,2022-04-03,22,501
P2’s Apple Watch,2022-04-03,22,47
P2’s Apple Watch,2022-04-03,22,38
P2’s Apple Watch,2022-04-03,22,10
P2 Phone,2022-04-04,06,138
P2’s Apple Watch,2022-04-04,06,75
P2’s Apple Watch,2022-04-04,06,32
P2’s Apple Watch,2022-04-04,06,26
P2’s Apple Watch,2022-04-04,06,90
P2’s Apple Watch,2022-04-04,06,64
P2’s Apple Watch,2022-04-04,06,39
P2’s Apple Watch,2022-04-04,06,4
P2’s Apple Watch,2022-04-04,07,24
P2 Phone,2022-04-04,06,245
P2’s Apple Watch,2022-04-04,07,13
P2’s Apple Watch,2022-04-04,07,17
P2’s Apple Watch,2022-04-04,07,36
P2’s Apple Watch,2022-04-04,07,8
P2’s Apple Watch,2022-04-04,07,25
P2’s Apple Watch,2022-04-04,07,3
P2’s Apple Watch,2022-04-04,07,28
P2’s Apple Watch,2022-04-04,07,12
P2’s Apple Watch,2022-04-04,07,19
P2’s Apple Watch,2022-04-04,07,3
P2’s Apple Watch,2022-04-04,07,13
P2’s Apple Watch,2022-04-04,07,26
P2’s Apple Watch,2022-04-04,07,46
P2’s Apple Watch,2022-04-04,07,46
P2’s Apple Watch,2022-04-04,07,108
P2’s Apple Watch,2022-04-04,07,28
P2 Phone,2022-04-04,07,299
P2 Phone,2022-04-04,07,38
P2’s Apple Watch,2022-04-04,07,707
P2’s Apple Watch,2022-04-04,08,25
P2’s Apple Watch,2022-04-04,08,11
P2 Phone,2022-04-04,08,31
P2 Phone,2022-04-04,08,78
P2’s Apple Watch,2022-04-04,08,16
P2’s Apple Watch,2022-04-04,08,35
P2’s Apple Watch,2022-04-04,08,32
P2’s Apple Watch,2022-04-04,08,34
P2’s Apple Watch,2022-04-04,08,26
P2 Phone,2022-04-04,08,8
P2’s Apple Watch,2022-04-04,08,34
P2’s Apple Watch,2022-04-04,09,27
P2 Phone,2022-04-04,09,26
P2 Phone,2022-04-04,09,74
P2’s Apple Watch,2022-04-04,09,13
P2’s Apple Watch,2022-04-04,09,8
P2’s Apple Watch,2022-04-04,09,18
P2’s Apple Watch,2022-04-04,09,35
P2’s Apple Watch,2022-04-04,09,8
P2’s Apple Watch,2022-04-04,09,25
P2’s Apple Watch,2022-04-04,09,38
P2 Phone,2022-04-04,09,59
P2’s Apple Watch,2022-04-04,10,20
P2’s Apple Watch,2022-04-04,11,10
P2’s Apple Watch,2022-04-04,12,18
P2’s Apple Watch,2022-04-04,12,12
P2’s Apple Watch,2022-04-04,12,13
P2 Phone,2022-04-04,12,19
P2 Phone,2022-04-04,13,238
P2 Phone,2022-04-04,13,186
P2 Phone,2022-04-04,13,758
P2 Phone,2022-04-04,13,43
P2’s Apple Watch,2022-04-04,13,120
P2’s Apple Watch,2022-04-04,13,22
P2’s Apple Watch,2022-04-04,13,2
P2’s Apple Watch,2022-04-04,13,94
P2’s Apple Watch,2022-04-04,13,98
P2’s Apple Watch,2022-04-04,13,109
P2’s Apple Watch,2022-04-04,13,736
P2’s Apple Watch,2022-04-04,13,10
P2’s Apple Watch,2022-04-04,13,14
P2 Phone,2022-04-04,15,13
P2 Phone,2022-04-04,15,34
P2’s Apple Watch,2022-04-04,15,10
P2’s Apple Watch,2022-04-04,15,20
P2’s Apple Watch,2022-04-04,15,26
P2 Phone,2022-04-04,15,38
P2 Phone,2022-04-04,15,28
P2’s Apple Watch,2022-04-04,15,8
P2’s Apple Watch,2022-04-04,15,13
P2’s Apple Watch,2022-04-04,15,44
P2’s Apple Watch,2022-04-04,16,1
P2 Phone,2022-04-04,17,16
P2’s Apple Watch,2022-04-04,17,31
P2’s Apple Watch,2022-04-04,18,25
P2 Phone,2022-04-04,18,82
P2 Phone,2022-04-04,18,5
P2’s Apple Watch,2022-04-04,18,38
P2’s Apple Watch,2022-04-04,18,41
P2’s Apple Watch,2022-04-04,18,14
P2 Phone,2022-04-04,18,65
P2 Phone,2022-04-04,19,55
P2’s Apple Watch,2022-04-04,18,34
P2’s Apple Watch,2022-04-04,19,21
P2’s Apple Watch,2022-04-04,19,22
P2’s Apple Watch,2022-04-04,19,5
P2’s Apple Watch,2022-04-04,19,22
P2 Phone,2022-04-04,19,20
P2’s Apple Watch,2022-04-04,19,14
P2 Phone,2022-04-04,20,62
P2’s Apple Watch,2022-04-04,20,2
P2’s Apple Watch,2022-04-04,20,21
P2’s Apple Watch,2022-04-04,20,18
P2’s Apple Watch,2022-04-04,20,15
P2’s Apple Watch,2022-04-04,20,25
P2’s Apple Watch,2022-04-04,20,18
P2’s Apple Watch,2022-04-04,20,31
P2 Phone,2022-04-04,21,21
P2 Phone,2022-04-04,22,11
P2 Phone,2022-04-05,06,104
P2 Phone,2022-04-05,06,242
P2’s Apple Watch,2022-04-04,20,37
P2’s Apple Watch,2022-04-05,06,100
P2’s Apple Watch,2022-04-05,06,8
P2’s Apple Watch,2022-04-05,06,6
P2’s Apple Watch,2022-04-05,06,32
P2’s Apple Watch,2022-04-05,06,94
P2’s Apple Watch,2022-04-05,06,63
P2’s Apple Watch,2022-04-05,06,37
P2’s Apple Watch,2022-04-05,06,8
P2’s Apple Watch,2022-04-05,07,10
P2’s Apple Watch,2022-04-05,07,15
P2’s Apple Watch,2022-04-05,07,138
P2’s Apple Watch,2022-04-05,07,3
P2’s Apple Watch,2022-04-05,07,29
P2’s Apple Watch,2022-04-05,07,18
P2 Phone,2022-04-05,07,121
P2’s Apple Watch,2022-04-05,07,251
P2’s Apple Watch,2022-04-05,07,4
P2’s Apple Watch,2022-04-05,07,30
P2 Phone,2022-04-05,08,276
P2 Phone,2022-04-05,08,17
P2’s Apple Watch,2022-04-05,08,3
P2’s Apple Watch,2022-04-05,08,2
P2’s Apple Watch,2022-04-05,08,30
P2’s Apple Watch,2022-04-05,08,28
P2’s Apple Watch,2022-04-05,08,70
P2’s Apple Watch,2022-04-05,08,192
P2 Phone,2022-04-05,09,24
P2 Phone,2022-04-05,10,55
P2’s Apple Watch,2022-04-05,09,16
P2’s Apple Watch,2022-04-05,09,30
P2’s Apple Watch,2022-04-05,10,18
P2’s Apple Watch,2022-04-05,10,41
P2’s Apple Watch,2022-04-05,10,10
P2’s Apple Watch,2022-04-05,10,20
P2’s Apple Watch,2022-04-05,10,23
P2’s Apple Watch,2022-04-05,10,4
P2 Phone,2022-04-05,10,21
P2 Phone,2022-04-05,11,49
P2’s Apple Watch,2022-04-05,11,38
P2’s Apple Watch,2022-04-05,11,27
P2’s Apple Watch,2022-04-05,11,16
P2 Phone,2022-04-05,13,88
P2’s Apple Watch,2022-04-05,13,52
P2’s Apple Watch,2022-04-05,13,11
P2’s Apple Watch,2022-04-05,13,2
P2 Phone,2022-04-05,13,326
P2 Phone,2022-04-05,14,947
P2 Phone,2022-04-05,14,759
P2 Phone,2022-04-05,14,60
P2’s Apple Watch,2022-04-05,13,25
P2’s Apple Watch,2022-04-05,13,323
P2’s Apple Watch,2022-04-05,13,9
P2’s Apple Watch,2022-04-05,14,94
P2’s Apple Watch,2022-04-05,14,50
P2’s Apple Watch,2022-04-05,14,941
P2’s Apple Watch,2022-04-05,14,89
P2’s Apple Watch,2022-04-05,14,101
P2’s Apple Watch,2022-04-05,14,102
P2’s Apple Watch,2022-04-05,14,30
P2’s Apple Watch,2022-04-05,14,325
P2 Phone,2022-04-05,14,700
P2 Phone,2022-04-05,14,92
P2 Phone,2022-04-05,14,1012
P2’s Apple Watch,2022-04-05,14,38
P2’s Apple Watch,2022-04-05,14,8
P2’s Apple Watch,2022-04-05,14,837
P2’s Apple Watch,2022-04-05,14,960
P2’s Apple Watch,2022-04-05,14,69
P2 Phone,2022-04-05,14,744
P2 Phone,2022-04-05,15,556
P2 Phone,2022-04-05,15,743
P2 Phone,2022-04-05,15,83
P2’s Apple Watch,2022-04-05,15,731
P2’s Apple Watch,2022-04-05,15,68
P2’s Apple Watch,2022-04-05,15,25
P2’s Apple Watch,2022-04-05,15,557
P2’s Apple Watch,2022-04-05,15,24
P2’s Apple Watch,2022-04-05,15,588
P2’s Apple Watch,2022-04-05,15,29
P2’s Apple Watch,2022-04-05,15,29
P2 Phone,2022-04-05,15,354
P2 Phone,2022-04-05,15,63
P2 Phone,2022-04-05,15,738
P2 Phone,2022-04-05,15,985
P2’s Apple Watch,2022-04-05,15,308
P2’s Apple Watch,2022-04-05,15,709
P2’s Apple Watch,2022-04-05,15,108
P2’s Apple Watch,2022-04-05,15,71
P2’s Apple Watch,2022-04-05,16,971
P2’s Apple Watch,2022-04-05,16,102
P2’s Apple Watch,2022-04-05,16,96
P2’s Apple Watch,2022-04-05,16,60
P2’s Apple Watch,2022-04-05,16,77
P2’s Apple Watch,2022-04-05,16,44
P2 Phone,2022-04-05,16,656
P2 Phone,2022-04-05,16,59
P2’s Apple Watch,2022-04-05,16,76
P2’s Apple Watch,2022-04-05,16,17
P2’s Apple Watch,2022-04-05,16,15
P2’s Apple Watch,2022-04-05,16,9
P2’s Apple Watch,2022-04-05,16,15
P2’s Apple Watch,2022-04-05,16,20
P2’s Apple Watch,2022-04-05,16,40
P2’s Apple Watch,2022-04-05,16,41
P2 Phone,2022-04-05,19,25
P2 Phone,2022-04-05,19,4
P2’s Apple Watch,2022-04-05,19,27
P2’s Apple Watch,2022-04-05,19,5
P2’s Apple Watch,2022-04-05,19,8
P2’s Apple Watch,2022-04-05,19,19
P2’s Apple Watch,2022-04-05,19,1
P2’s Apple Watch,2022-04-05,19,1
P2’s Apple Watch,2022-04-05,19,13
P2’s Apple Watch,2022-04-05,19,8
P2’s Apple Watch,2022-04-05,20,20
P2 Phone,2022-04-05,20,24
P2 Phone,2022-04-05,20,82
P2 Phone,2022-04-05,20,306
P2’s Apple Watch,2022-04-05,20,24
P2’s Apple Watch,2022-04-05,20,1
P2’s Apple Watch,2022-04-05,20,14
P2’s Apple Watch,2022-04-05,20,50
P2’s Apple Watch,2022-04-05,20,8
P2’s Apple Watch,2022-04-05,20,98
P2’s Apple Watch,2022-04-05,20,69
P2’s Apple Watch,2022-04-05,20,84
P2’s Apple Watch,2022-04-05,20,23
P2 Phone,2022-04-05,20,162
P2 Phone,2022-04-05,20,140
P2 Phone,2022-04-05,20,175
P2 Phone,2022-04-05,21,69
P2’s Apple Watch,2022-04-05,20,86
P2’s Apple Watch,2022-04-05,20,23
P2’s Apple Watch,2022-04-05,20,63
P2’s Apple Watch,2022-04-05,20,50
P2 Phone,2022-04-05,21,22
P2’s Apple Watch,2022-04-05,20,60
P2’s Apple Watch,2022-04-05,21,103
P2 Phone,2022-04-05,22,35
P2’s Apple Watch,2022-04-05,22,82
P2 Phone,2022-04-05,22,57
P2 Phone,2022-04-06,08,206
P2 Phone,2022-04-06,08,25
P2’s Apple Watch,2022-04-05,22,63
P2’s Apple Watch,2022-04-06,08,13
P2’s Apple Watch,2022-04-06,08,265
P2’s Apple Watch,2022-04-06,08,46
P2’s Apple Watch,2022-04-06,08,15
P2’s Apple Watch,2022-04-06,08,18
P2’s Apple Watch,2022-04-06,08,45
P2’s Apple Watch,2022-04-06,08,40
P2’s Apple Watch,2022-04-06,08,27
P2’s Apple Watch,2022-04-06,08,4
P2 Phone,2022-04-06,08,152
P2 Phone,2022-04-06,10,67
P2 Phone,2022-04-06,10,718
P2 Phone,2022-04-06,10,83
P2 Phone,2022-04-06,10,35
P2 Phone,2022-04-06,10,293
P2’s Apple Watch,2022-04-06,10,535
P2’s Apple Watch,2022-04-06,10,352
P2’s Apple Watch,2022-04-06,10,259
P2 Phone,2022-04-06,10,119
P2 Phone,2022-04-06,10,126
P2’s Apple Watch,2022-04-06,10,45
P2’s Apple Watch,2022-04-06,10,8
P2’s Apple Watch,2022-04-06,10,70
P2’s Apple Watch,2022-04-06,10,19
P2’s Apple Watch,2022-04-06,10,38
P2’s Apple Watch,2022-04-06,10,50
P2’s Apple Watch,2022-04-06,10,101
P2’s Apple Watch,2022-04-06,11,45
P2 Phone,2022-04-06,10,538
P2 Phone,2022-04-06,11,259
P2 Phone,2022-04-06,11,71
P2’s Apple Watch,2022-04-06,11,481
P2’s Apple Watch,2022-04-06,11,52
P2’s Apple Watch,2022-04-06,11,47
P2’s Apple Watch,2022-04-06,11,31
P2’s Apple Watch,2022-04-06,11,4
P2’s Apple Watch,2022-04-06,11,182
P2 Phone,2022-04-06,12,29
P2 Phone,2022-04-06,12,73
P2’s Apple Watch,2022-04-06,12,28
P2’s Apple Watch,2022-04-06,12,79
P2’s Apple Watch,2022-04-06,13,17
P2’s Apple Watch,2022-04-06,13,17
P2 Phone,2022-04-06,14,99
P2’s Apple Watch,2022-04-06,13,4
P2’s Apple Watch,2022-04-06,13,8
P2 Phone,2022-04-06,14,81
P2’s Apple Watch,2022-04-06,14,31
P2’s Apple Watch,2022-04-06,14,22
P2’s Apple Watch,2022-04-06,14,5
P2’s Apple Watch,2022-04-06,14,12
P2’s Apple Watch,2022-04-06,14,27
P2’s Apple Watch,2022-04-06,14,18
P2’s Apple Watch,2022-04-06,14,20
P2’s Apple Watch,2022-04-06,14,47
P2’s Apple Watch,2022-04-06,14,11
P2’s Apple Watch,2022-04-06,14,32
P2’s Apple Watch,2022-04-06,14,16
P2 Phone,2022-04-06,15,167
P2 Phone,2022-04-06,15,20
P2’s Apple Watch,2022-04-06,15,1
P2’s Apple Watch,2022-04-06,15,8
P2’s Apple Watch,2022-04-06,15,151
P2 Phone,2022-04-06,15,522
P2 Phone,2022-04-06,15,570
P2 Phone,2022-04-06,16,127
P2’s Apple Watch,2022-04-06,15,505
P2’s Apple Watch,2022-04-06,15,82
P2’s Apple Watch,2022-04-06,15,96
P2’s Apple Watch,2022-04-06,15,88
P2’s Apple Watch,2022-04-06,15,103
P2’s Apple Watch,2022-04-06,15,94
P2’s Apple Watch,2022-04-06,15,88
